                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                  1.219,                 1.2168,                 1.7631,                0.90554,                0.88829,                 0.9223,                0.57217,                  1.469,                0.93008,                 1.9254,               0.008614,               0.008614,               0.008614
                     17,                 1.1901,                 1.1814,                 1.7343,                0.91398,                0.89166,                0.92012,                 0.5553,                 1.5403,                 1.0001,                 1.9944,               0.008515,               0.008515,               0.008515
                     18,                 1.1683,                 1.1391,                 1.7138,                0.94355,                0.88928,                0.93434,                0.57898,                 1.5063,                0.96655,                 1.9872,               0.008416,               0.008416,               0.008416
                     19,                 1.1565,                 1.1283,                 1.6959,                0.94214,                0.89599,                0.94831,                 0.6005,                 1.4474,                0.88652,                  1.883,               0.008317,               0.008317,               0.008317
                     20,                 1.1419,                 1.0948,                 1.6848,                0.90794,                0.92106,                0.94608,                0.60904,                 1.3995,                0.87426,                 1.8979,               0.008218,               0.008218,               0.008218
                     21,                 1.1274,                 1.0605,                 1.6638,                0.95352,                0.90691,                0.95151,                0.61228,                 1.3815,                0.84297,                 1.8516,               0.008119,               0.008119,               0.008119
                     22,                 1.1043,                 1.0326,                 1.6504,                0.92721,                0.92099,                0.95133,                0.64102,                    1.3,                 0.8075,                 1.7918,                0.00802,                0.00802,                0.00802
                     23,                  1.085,                 1.0192,                 1.6302,                  0.953,                0.89751,                0.94348,                0.64685,                 1.2989,                 0.8232,                 1.7885,               0.007921,               0.007921,               0.007921
                     24,                 1.0853,                 1.0267,                 1.6284,                0.91899,                0.91318,                0.94388,                 0.6456,                 1.2794,                0.84794,                 1.7573,               0.007822,               0.007822,               0.007822
                     25,                 1.0671,                0.97623,                 1.6146,                0.94391,                0.91405,                0.95623,                0.64616,                  1.279,                0.79236,                 1.8022,               0.007723,               0.007723,               0.007723
                     26,                 1.0545,                0.94995,                 1.5927,                0.94297,                0.92712,                0.95175,                0.65631,                 1.2459,                0.78173,                 1.7479,               0.007624,               0.007624,               0.007624
                     27,                 1.0333,                0.92583,                 1.5783,                0.96335,                0.92864,                0.95738,                0.67438,                  1.266,                0.74785,                 1.7704,               0.007525,               0.007525,               0.007525
                     28,                 1.0204,                0.91873,                 1.5675,                 0.9478,                0.91663,                0.95512,                 0.6755,                 1.2452,                0.76788,                 1.7213,               0.007426,               0.007426,               0.007426
                     29,                 1.0158,                0.91694,                 1.5621,                0.94738,                 0.9139,                0.95398,                0.69312,                 1.1505,                0.72234,                 1.6511,               0.007327,               0.007327,               0.007327
                     30,                  1.001,                0.89826,                 1.5524,                0.95083,                 0.9241,                0.95691,                0.67978,                 1.2512,                0.75629,                 1.7456,               0.007228,               0.007228,               0.007228
                     31,                0.98866,                0.88659,                 1.5368,                0.95009,                0.92774,                0.95787,                0.68338,                 1.2049,                0.71442,                 1.7205,               0.007129,               0.007129,               0.007129
                     32,                0.97845,                0.87438,                  1.523,                0.95336,                0.91586,                0.95834,                0.68494,                 1.2066,                0.72562,                 1.7107,                0.00703,                0.00703,                0.00703
                     33,                0.96614,                0.83897,                 1.5066,                0.94889,                0.93213,                0.95874,                0.69781,                 1.1804,                0.71369,                 1.6787,               0.006931,               0.006931,               0.006931
                     34,                0.96269,                0.84108,                 1.5076,                0.96012,                0.93146,                0.95211,                0.70009,                 1.1483,                 0.7084,                 1.6496,               0.006832,               0.006832,               0.006832
                     35,                0.94646,                 0.8245,                 1.4888,                0.96798,                0.93289,                0.95722,                0.70801,                 1.0925,                 0.6382,                 1.6155,               0.006733,               0.006733,               0.006733
                     36,                 0.9439,                0.82075,                 1.4865,                0.96718,                0.92853,                0.96068,                0.71088,                 1.1142,                0.64324,                 1.6357,               0.006634,               0.006634,               0.006634
                     37,                 0.9323,                0.81127,                 1.4771,                0.96241,                0.92497,                0.96203,                0.70722,                 1.1493,                0.68967,                  1.663,               0.006535,               0.006535,               0.006535
                     38,                0.91908,                0.79456,                 1.4621,                0.95354,                0.93233,                0.95955,                0.71319,                 1.1269,                 0.6995,                 1.6461,               0.006436,               0.006436,               0.006436
                     39,                0.91071,                0.79686,                 1.4601,                0.95715,                0.92577,                0.96045,                0.71868,                 1.1139,                0.67662,                  1.636,               0.006337,               0.006337,               0.006337
                     40,                0.90346,                 0.7689,                 1.4531,                0.96112,                0.93385,                 0.9625,                   0.72,                 1.1208,                 0.6602,                  1.652,               0.006238,               0.006238,               0.006238
                     41,                0.88778,                0.76421,                 1.4357,                0.95402,                0.93433,                0.96605,                0.72237,                 1.1367,                0.65993,                 1.6714,               0.006139,               0.006139,               0.006139
                     42,                0.87795,                 0.7414,                  1.425,                0.95282,                0.93572,                0.96157,                0.72785,                 1.0949,                0.66126,                  1.637,                0.00604,                0.00604,                0.00604
                     43,                0.86792,                0.74558,                 1.4211,                0.96291,                0.93445,                0.96212,                0.72414,                 1.0938,                 0.6679,                 1.6432,               0.005941,               0.005941,               0.005941
                     44,                0.87839,                0.74092,                 1.4218,                 0.9531,                0.93233,                0.96466,                0.72638,                 1.1039,                0.66451,                 1.6471,               0.005842,               0.005842,               0.005842
                     45,                0.86523,                0.73797,                 1.4108,                0.95116,                0.92793,                0.96123,                0.72168,                 1.0988,                0.67404,                 1.6449,               0.005743,               0.005743,               0.005743
                     46,                0.85419,                0.71324,                 1.4013,                0.95382,                0.93007,                0.96102,                0.72377,                 1.0848,                 0.6723,                 1.6395,               0.005644,               0.005644,               0.005644
                     47,                0.83812,                0.69688,                 1.3819,                0.95309,                0.92939,                0.96089,                0.73232,                 1.0735,                 0.6699,                 1.6341,               0.005545,               0.005545,               0.005545
                     48,                0.83333,                0.70302,                 1.3814,                0.95826,                0.93572,                0.96132,                  0.735,                   1.07,                 0.6598,                 1.6246,               0.005446,               0.005446,               0.005446
                     49,                0.82961,                0.68137,                 1.3772,                0.96221,                0.93572,                0.96039,                0.73268,                 1.0743,                0.65024,                 1.6325,               0.005347,               0.005347,               0.005347
                     50,                0.82055,                0.68075,                  1.372,                0.95898,                0.93572,                 0.9596,                0.73188,                 1.0696,                0.64236,                 1.6312,               0.005248,               0.005248,               0.005248
                     51,                 0.8126,                0.67534,                  1.369,                0.96011,                0.93572,                0.96028,                0.73321,                 1.0646,                0.64555,                 1.6311,               0.005149,               0.005149,               0.005149
                     52,                0.80538,                0.65578,                 1.3488,                0.95965,                0.93572,                0.96187,                 0.7306,                 1.0674,                0.65058,                 1.6312,                0.00505,                0.00505,                0.00505
                     53,                0.80168,                 0.6616,                 1.3478,                0.96039,                0.93007,                0.96075,                0.72972,                 1.0698,                0.64672,                 1.6375,               0.004951,               0.004951,               0.004951
                     54,                0.79082,                0.64971,                 1.3429,                0.96165,                0.93007,                0.95957,                 0.7297,                 1.0595,                0.64221,                 1.6319,               0.004852,               0.004852,               0.004852
                     55,                0.78125,                0.63546,                 1.3291,                0.95831,                0.93065,                 0.9614,                0.73319,                 1.0545,                0.63736,                 1.6301,               0.004753,               0.004753,               0.004753
                     56,                0.77715,                0.62316,                 1.3258,                0.95563,                 0.9339,                0.96118,                0.73405,                 1.0518,                0.63374,                 1.6278,               0.004654,               0.004654,               0.004654
                     57,                0.77006,                0.61748,                 1.3177,                0.95715,                 0.9332,                0.96285,                0.73655,                  1.051,                 0.6306,                 1.6295,               0.004555,               0.004555,               0.004555
                     58,                0.77001,                0.62472,                 1.3147,                0.95492,                0.93416,                0.96361,                0.73988,                 1.0443,                0.63257,                 1.6263,               0.004456,               0.004456,               0.004456
                     59,                0.75352,                0.61351,                 1.3063,                0.95583,                0.93577,                0.96304,                0.74147,                 1.0452,                0.63122,                 1.6268,               0.004357,               0.004357,               0.004357
                     60,                0.74596,                0.60785,                 1.2982,                0.95734,                0.93738,                0.96304,                0.74411,                 1.0407,                0.62896,                 1.6249,               0.004258,               0.004258,               0.004258
                     61,                0.74117,                0.60899,                  1.286,                0.95819,                0.93688,                 0.9621,                0.74613,                 1.0381,                0.62594,                 1.6246,               0.004159,               0.004159,               0.004159
                     62,                0.73813,                0.59679,                  1.291,                0.95774,                0.93597,                0.96356,                 0.7434,                 1.0375,                 0.6303,                 1.6259,                0.00406,                0.00406,                0.00406
                     63,                 0.7268,                0.57484,                  1.278,                0.95757,                0.93639,                0.96263,                0.74598,                 1.0344,                0.62879,                 1.6263,               0.003961,               0.003961,               0.003961
                     64,                0.72141,                0.57043,                 1.2764,                0.96004,                0.93634,                0.96113,                0.74635,                 1.0307,                0.63034,                 1.6248,               0.003862,               0.003862,               0.003862
                     65,                0.71938,                0.58827,                 1.2758,                0.96252,                 0.9387,                0.96218,                0.74918,                 1.0266,                0.63186,                 1.6224,               0.003763,               0.003763,               0.003763
                     66,                0.71071,                0.56434,                 1.2648,                0.95948,                0.93651,                0.96063,                 0.7514,                 1.0244,                0.63103,                 1.6226,               0.003664,               0.003664,               0.003664
                     67,                0.70358,                0.55451,                 1.2563,                0.95954,                0.93572,                0.96066,                0.75382,                 1.0207,                0.63117,                 1.6215,               0.003565,               0.003565,               0.003565
                     68,                0.70418,                0.56568,                 1.2582,                0.95768,                0.93602,                0.95982,                0.75157,                 1.0187,                0.62702,                 1.6204,               0.003466,               0.003466,               0.003466
                     69,                0.69614,                0.55145,                 1.2538,                 0.9578,                0.93642,                0.96033,                0.75212,                 1.0165,                0.62534,                 1.6201,               0.003367,               0.003367,               0.003367
                     70,                0.68865,                0.54065,                 1.2437,                0.95782,                0.93635,                0.95904,                0.75366,                 1.0153,                0.62393,                 1.6215,               0.003268,               0.003268,               0.003268
                     71,                 0.6909,                0.54548,                 1.2452,                0.95773,                0.93682,                0.95916,                0.75472,                 1.0147,                0.62221,                 1.6222,               0.003169,               0.003169,               0.003169
                     72,                0.68102,                0.52915,                 1.2361,                0.95789,                0.93689,                0.95895,                0.75492,                 1.0127,                0.62217,                 1.6209,                0.00307,                0.00307,                0.00307
                     73,                0.66224,                0.51587,                 1.2215,                0.95867,                0.93717,                0.95893,                0.75516,                  1.012,                0.62008,                 1.6219,               0.002971,               0.002971,               0.002971
                     74,                0.67073,                0.52327,                 1.2271,                0.95949,                0.93649,                0.95835,                0.75504,                 1.0119,                 0.6201,                 1.6232,               0.002872,               0.002872,               0.002872
                     75,                 0.6614,                0.52141,                 1.2218,                0.95942,                0.93489,                0.95671,                0.75469,                 1.0118,                0.61906,                 1.6243,               0.002773,               0.002773,               0.002773
                     76,                0.65205,                0.49596,                 1.2157,                 0.9617,                 0.9362,                0.95727,                 0.7538,                 1.0118,                0.61917,                 1.6254,               0.002674,               0.002674,               0.002674
                     77,                0.64917,                0.50451,                 1.2155,                0.95912,                0.93514,                0.95694,                0.75434,                 1.0115,                0.61929,                 1.6261,               0.002575,               0.002575,               0.002575
                     78,                0.64109,                0.49461,                 1.2015,                0.95761,                  0.935,                  0.957,                0.75517,                 1.0119,                0.61711,                 1.6281,               0.002476,               0.002476,               0.002476
                     79,                0.63633,                0.49251,                 1.2034,                0.95803,                0.93513,                0.95767,                0.75697,                 1.0115,                0.61888,                  1.629,               0.002377,               0.002377,               0.002377
                     80,                0.62633,                0.47535,                 1.1887,                0.95945,                0.93519,                0.95769,                0.75649,                 1.0108,                0.61768,                 1.6298,               0.002278,               0.002278,               0.002278
                     81,                0.61667,                0.46481,                 1.1877,                0.96001,                0.93509,                0.95752,                0.75738,                 1.0099,                0.61898,                 1.6299,               0.002179,               0.002179,               0.002179
                     82,                0.60826,                0.47033,                 1.1715,                0.96169,                0.93606,                0.95882,                  0.758,                 1.0093,                0.61972,                 1.6313,                0.00208,                0.00208,                0.00208
                     83,                0.60809,                0.46504,                 1.1763,                0.96036,                0.93457,                0.95907,                0.75858,                 1.0089,                0.62019,                 1.6317,               0.001981,               0.001981,               0.001981
                     84,                0.60392,                0.46113,                 1.1756,                 0.9581,                 0.9349,                0.95864,                0.75899,                 1.0083,                0.61986,                 1.6321,               0.001882,               0.001882,               0.001882
                     85,                0.59827,                0.45446,                 1.1697,                0.95676,                0.93514,                0.95864,                0.75732,                 1.0089,                0.61885,                 1.6338,               0.001783,               0.001783,               0.001783
                     86,                0.59896,                0.45786,                 1.1685,                0.95444,                0.93516,                0.95889,                0.75721,                 1.0091,                0.61825,                 1.6346,               0.001684,               0.001684,               0.001684
                     87,                0.58595,                0.44707,                 1.1596,                0.95422,                0.93552,                 0.9591,                0.75815,                 1.0096,                0.61873,                 1.6353,               0.001585,               0.001585,               0.001585
                     88,                 0.5804,                0.44936,                 1.1545,                0.95317,                0.93798,                0.95941,                0.75821,                   1.01,                0.62011,                 1.6371,               0.001486,               0.001486,               0.001486
                     89,                0.56848,                0.42667,                 1.1455,                0.95281,                0.93798,                0.95941,                0.75687,                 1.0106,                0.61869,                 1.6387,               0.001387,               0.001387,               0.001387
                     90,                0.57036,                0.43543,                 1.1447,                0.95261,                0.93798,                0.95912,                0.75676,                 1.0107,                0.61737,                   1.64,               0.001288,               0.001288,               0.001288
                     91,                 0.4443,                0.23991,                 1.0398,                0.95232,                0.93798,                0.95874,                0.75721,                 1.0106,                0.61585,                 1.6406,               0.001189,               0.001189,               0.001189
                     92,                0.42734,                0.23028,                 1.0175,                0.95217,                0.93798,                0.95795,                0.75619,                 1.0106,                0.61439,                 1.6417,                0.00109,                0.00109,                0.00109
                     93,                0.42072,                0.22316,                 1.0124,                0.95214,                0.93798,                0.95705,                0.75561,                 1.0099,                0.61428,                 1.6425,               0.000991,               0.000991,               0.000991
                     94,                0.40979,                0.21929,                 1.0035,                0.95203,                0.93798,                0.95683,                0.75611,                 1.0095,                0.61378,                 1.6432,               0.000892,               0.000892,               0.000892
                     95,                0.39956,                0.21505,                0.99122,                0.95196,                0.93798,                0.95655,                0.75529,                 1.0095,                0.61308,                 1.6439,               0.000793,               0.000793,               0.000793
                     96,                0.38943,                0.20785,                0.98716,                0.95198,                0.93798,                0.95642,                0.75466,                 1.0092,                0.61286,                  1.645,               0.000694,               0.000694,               0.000694
                     97,                0.38174,                 0.2071,                0.97621,                0.95195,                0.93793,                0.95621,                0.75317,                 1.0093,                0.61171,                 1.6464,               0.000595,               0.000595,               0.000595
                     98,                0.37319,                0.20307,                0.97027,                0.95188,                0.93786,                0.95617,                0.75292,                 1.0084,                0.61027,                 1.6468,               0.000496,               0.000496,               0.000496
                     99,                0.37111,                0.20176,                0.97189,                 0.9518,                0.93784,                0.95605,                0.75337,                 1.0084,                0.61036,                 1.6487,               0.000397,               0.000397,               0.000397
                    100,                0.36262,                0.19783,                0.96939,                 0.9517,                0.93779,                0.95597,                0.75449,                 1.0079,                0.60886,                 1.6498,               0.000298,               0.000298,               0.000298
