                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.0863,                0.98661,                 1.5956,                0.94096,                0.91501,                 0.9521,                0.63453,                 1.2574,                0.68823,                 1.7152,               0.008119,               0.008119,               0.008119
                     22,                 1.0669,                0.97387,                 1.5751,                  0.938,                0.91183,                0.94663,                0.65609,                 1.1954,                0.66702,                 1.6668,                0.00802,                0.00802,                0.00802
                     23,                 1.0608,                0.95062,                 1.5699,                0.94488,                 0.9141,                0.95002,                0.66351,                 1.1344,                0.63642,                 1.6134,               0.007921,               0.007921,               0.007921
                     24,                 1.0489,                0.94661,                 1.5506,                0.93131,                0.91624,                0.95274,                0.66033,                 1.1723,                0.62394,                 1.6321,               0.007822,               0.007822,               0.007822
                     25,                 1.0332,                 0.9131,                 1.5353,                0.95541,                0.91222,                0.94218,                0.65892,                 1.1481,                0.62629,                 1.6235,               0.007723,               0.007723,               0.007723
                     26,                 1.0239,                0.90509,                 1.5172,                0.94841,                0.91339,                0.94729,                0.66775,                  1.145,                 0.6117,                 1.6349,               0.007624,               0.007624,               0.007624
                     27,                 1.0146,                0.88543,                 1.5123,                0.94469,                0.91936,                0.95769,                 0.6633,                 1.1507,                0.59342,                  1.624,               0.007525,               0.007525,               0.007525
                     28,                 0.9958,                0.86314,                 1.4951,                0.94948,                0.91903,                0.95913,                0.68049,                 1.1228,                0.59057,                 1.6099,               0.007426,               0.007426,               0.007426
                     29,                0.98736,                0.84961,                 1.4862,                0.96457,                0.92046,                0.95581,                 0.6829,                 1.1199,                0.58754,                 1.6022,               0.007327,               0.007327,               0.007327
                     30,                0.97525,                0.84429,                 1.4762,                0.94878,                0.91969,                0.95946,                0.69494,                  1.084,                0.57239,                 1.5693,               0.007228,               0.007228,               0.007228
                     31,                 0.9698,                 0.8337,                 1.4735,                0.95244,                0.92532,                0.95781,                0.69335,                 1.0942,                0.55945,                 1.5844,               0.007129,               0.007129,               0.007129
                     32,                0.95673,                0.81555,                 1.4607,                0.95182,                0.93107,                0.96076,                0.69653,                 1.0841,                0.54408,                 1.5715,                0.00703,                0.00703,                0.00703
                     33,                0.94228,                0.79849,                 1.4449,                0.95252,                0.92307,                0.95934,                0.70606,                 1.0608,                0.54542,                 1.5455,               0.006931,               0.006931,               0.006931
                     34,                0.93274,                0.78701,                 1.4362,                0.95343,                 0.9233,                0.95737,                0.70413,                 1.0548,                0.56917,                 1.5444,               0.006832,               0.006832,               0.006832
                     35,                0.92168,                0.76565,                 1.4312,                0.95781,                0.93236,                 0.9604,                0.70729,                 1.0546,                0.53981,                 1.5521,               0.006733,               0.006733,               0.006733
                     36,                0.91751,                0.76505,                 1.4205,                0.95266,                 0.9278,                0.95565,                0.70393,                 1.0457,                0.54663,                 1.5399,               0.006634,               0.006634,               0.006634
                     37,                0.90798,                0.75102,                 1.4124,                0.95195,                0.92031,                0.95472,                0.71238,                 1.0172,                0.54051,                 1.5183,               0.006535,               0.006535,               0.006535
                     38,                0.89967,                 0.7475,                 1.4013,                0.95161,                0.92441,                0.95634,                0.71269,                 1.0187,                0.54432,                 1.5231,               0.006436,               0.006436,               0.006436
                     39,                0.89448,                0.73513,                 1.4007,                0.94361,                0.92964,                0.95589,                0.72002,                 1.0105,                0.54408,                 1.5155,               0.006337,               0.006337,               0.006337
                     40,                0.88004,                 0.7245,                 1.3906,                  0.952,                0.92887,                0.95968,                0.72638,                 1.0104,                0.53267,                 1.5149,               0.006238,               0.006238,               0.006238
                     41,                0.86838,                0.71235,                  1.377,                0.95325,                 0.9223,                0.95816,                0.71983,                 1.0103,                 0.5326,                 1.5243,               0.006139,               0.006139,               0.006139
                     42,                0.86172,                0.70054,                 1.3654,                0.94909,                0.92215,                0.95635,                0.72516,                 1.0069,                0.53968,                 1.5196,                0.00604,                0.00604,                0.00604
                     43,                0.85215,                0.68922,                 1.3568,                0.95343,                0.92724,                0.95906,                0.72942,                0.99219,                0.53102,                 1.5198,               0.005941,               0.005941,               0.005941
                     44,                0.85776,                 0.6976,                 1.3606,                0.95297,                0.92796,                0.95971,                0.73205,                 1.0025,                0.52557,                 1.5243,               0.005842,               0.005842,               0.005842
                     45,                0.84565,                  0.684,                 1.3512,                0.94774,                 0.9332,                0.95774,                0.72979,                 1.0013,                0.52603,                 1.5237,               0.005743,               0.005743,               0.005743
                     46,                0.83681,                0.67819,                 1.3455,                0.95444,                0.92951,                0.95679,                0.72976,                0.99186,                0.51812,                 1.5205,               0.005644,               0.005644,               0.005644
                     47,                0.82508,                0.65614,                 1.3379,                  0.955,                0.92951,                0.96026,                0.73257,                0.99192,                0.52022,                 1.5179,               0.005545,               0.005545,               0.005545
                     48,                 0.8267,                0.66416,                 1.3349,                0.95406,                0.92724,                0.96206,                0.73053,                0.98866,                 0.5108,                 1.5169,               0.005446,               0.005446,               0.005446
                     49,                0.81645,                 0.6432,                 1.3287,                0.95626,                0.92765,                0.96339,                0.73513,                0.97968,                0.51141,                 1.5166,               0.005347,               0.005347,               0.005347
                     50,                0.80309,                0.63154,                 1.3137,                0.95074,                0.92934,                0.96093,                0.73812,                0.98373,                0.51026,                  1.523,               0.005248,               0.005248,               0.005248
                     51,                0.79858,                0.63739,                 1.3088,                0.95314,                0.93079,                0.96014,                0.73472,                0.97619,                0.51211,                 1.5208,               0.005149,               0.005149,               0.005149
                     52,                0.78998,                 0.6292,                 1.3036,                0.95323,                0.93013,                0.95999,                0.74004,                 0.9738,                0.50879,                 1.5229,                0.00505,                0.00505,                0.00505
                     53,                 0.7813,                0.61505,                 1.2958,                0.95448,                0.92974,                0.96012,                0.73935,                0.97573,                0.51687,                 1.5274,               0.004951,               0.004951,               0.004951
                     54,                0.77947,                0.61865,                 1.2926,                0.95219,                0.93074,                0.96074,                 0.7398,                0.97376,                 0.5158,                 1.5285,               0.004852,               0.004852,               0.004852
                     55,                0.76887,                0.60433,                 1.2859,                0.95452,                0.93135,                0.96265,                 0.7407,                0.97163,                0.50931,                 1.5298,               0.004753,               0.004753,               0.004753
                     56,                0.77048,                 0.5955,                 1.2798,                0.95108,                 0.9294,                0.96218,                0.73917,                0.96936,                0.50514,                 1.5299,               0.004654,               0.004654,               0.004654
                     57,                0.76384,                0.59531,                 1.2803,                0.95291,                 0.9281,                0.96222,                0.74012,                0.96549,                0.50812,                 1.5283,               0.004555,               0.004555,               0.004555
                     58,                0.75791,                0.59621,                 1.2722,                0.95409,                0.92729,                0.96112,                 0.7382,                0.96381,                0.50763,                 1.5279,               0.004456,               0.004456,               0.004456
                     59,                0.74041,                  0.566,                  1.258,                0.95422,                0.92639,                0.96055,                0.73787,                0.96122,                0.50976,                 1.5265,               0.004357,               0.004357,               0.004357
                     60,                0.73318,                0.56502,                 1.2534,                0.95615,                0.92552,                0.96134,                0.73845,                0.95782,                0.51187,                 1.5247,               0.004258,               0.004258,               0.004258
                     61,                0.73854,                0.57304,                 1.2613,                0.95502,                0.92884,                0.96194,                0.73994,                0.95795,                0.51448,                 1.5266,               0.004159,               0.004159,               0.004159
                     62,                0.72495,                0.55513,                 1.2484,                0.95553,                0.93007,                0.96255,                0.73894,                0.95834,                0.51414,                 1.5286,                0.00406,                0.00406,                0.00406
                     63,                0.72302,                0.55397,                 1.2428,                0.95622,                0.93007,                 0.9626,                0.74057,                0.95597,                0.51583,                 1.5271,               0.003961,               0.003961,               0.003961
                     64,                0.71619,                0.54492,                 1.2371,                0.95622,                0.93007,                0.96182,                0.74211,                0.95456,                0.51436,                 1.5265,               0.003862,               0.003862,               0.003862
                     65,                0.70546,                0.53895,                 1.2326,                0.95658,                0.93007,                0.96209,                0.74052,                0.95356,                0.51586,                 1.5269,               0.003763,               0.003763,               0.003763
                     66,                0.70577,                0.53291,                 1.2258,                0.95385,                0.92724,                0.96206,                0.73893,                0.95465,                 0.5174,                 1.5302,               0.003664,               0.003664,               0.003664
                     67,                 0.7039,                0.53802,                 1.2276,                 0.9522,                0.92724,                0.96249,                   0.74,                  0.954,                0.51905,                 1.5306,               0.003565,               0.003565,               0.003565
                     68,                0.69427,                0.52753,                 1.2196,                0.95216,                0.92724,                 0.9619,                0.74089,                0.95294,                0.51822,                 1.5316,               0.003466,               0.003466,               0.003466
                     69,                0.69111,                0.52709,                 1.2147,                0.95347,                0.92724,                0.96177,                0.74327,                0.95149,                0.51864,                 1.5322,               0.003367,               0.003367,               0.003367
                     70,                 0.6799,                0.51649,                 1.2073,                0.95565,                0.92944,                0.96243,                0.74401,                0.95047,                0.51868,                  1.533,               0.003268,               0.003268,               0.003268
                     71,                0.67467,                 0.5098,                 1.2065,                0.95513,                0.93007,                 0.9626,                0.74457,                 0.9497,                0.51715,                 1.5334,               0.003169,               0.003169,               0.003169
                     72,                  0.675,                0.50574,                 1.2034,                0.95582,                0.93007,                0.96231,                 0.7446,                0.94805,                0.51516,                 1.5341,                0.00307,                0.00307,                0.00307
                     73,                0.65973,                0.49227,                 1.1895,                0.95654,                0.93007,                0.96285,                0.74431,                0.94697,                 0.5112,                 1.5346,               0.002971,               0.002971,               0.002971
                     74,                0.66469,                0.50954,                 1.1924,                0.95759,                0.93007,                 0.9629,                 0.7448,                0.94641,                 0.5099,                  1.536,               0.002872,               0.002872,               0.002872
                     75,                 0.6548,                0.49481,                 1.1853,                0.95752,                0.93007,                0.96307,                 0.7437,                0.94618,                 0.5083,                 1.5371,               0.002773,               0.002773,               0.002773
                     76,                 0.6396,                0.47408,                 1.1767,                 0.9574,                0.93007,                0.96319,                 0.7435,                0.94517,                0.50795,                 1.5373,               0.002674,               0.002674,               0.002674
                     77,                0.64063,                0.48014,                 1.1772,                0.95763,                0.93007,                0.96332,                0.74483,                0.94343,                0.50687,                 1.5372,               0.002575,               0.002575,               0.002575
                     78,                0.63793,                0.47365,                 1.1726,                 0.9578,                0.93007,                0.96301,                0.74561,                0.94198,                0.50653,                 1.5368,               0.002476,               0.002476,               0.002476
                     79,                0.63531,                0.46668,                  1.169,                0.95814,                0.93007,                0.96303,                0.74506,                0.94035,                0.50501,                 1.5365,               0.002377,               0.002377,               0.002377
                     80,                   0.63,                0.46447,                 1.1639,                0.95845,                0.93007,                0.96296,                0.74557,                 0.9388,                0.50364,                 1.5362,               0.002278,               0.002278,               0.002278
                     81,                0.62125,                0.46027,                 1.1578,                0.95848,                0.93007,                0.96304,                 0.7456,                0.93748,                0.50322,                 1.5364,               0.002179,               0.002179,               0.002179
                     82,                0.62294,                0.46447,                 1.1637,                0.95838,                0.93007,                 0.9631,                0.74687,                0.93681,                0.50292,                  1.536,                0.00208,                0.00208,                0.00208
                     83,                0.61144,                0.44926,                 1.1505,                0.95844,                0.93007,                0.96342,                0.74709,                0.93616,                0.50327,                 1.5367,               0.001981,               0.001981,               0.001981
                     84,                0.59993,                0.44313,                 1.1403,                0.95875,                0.93007,                0.96355,                0.74772,                0.93669,                0.50257,                 1.5384,               0.001882,               0.001882,               0.001882
                     85,                0.59952,                0.43902,                 1.1445,                0.95811,                0.93007,                 0.9635,                 0.7487,                0.93714,                0.50191,                 1.5393,               0.001783,               0.001783,               0.001783
                     86,                0.59883,                0.43466,                 1.1421,                0.95832,                0.93007,                0.96405,                0.74924,                 0.9369,                0.50173,                 1.5404,               0.001684,               0.001684,               0.001684
                     87,                0.58836,                0.42816,                 1.1352,                0.95966,                0.93007,                0.96409,                 0.7491,                  0.937,                0.49939,                 1.5418,               0.001585,               0.001585,               0.001585
                     88,                0.58255,                0.42442,                 1.1312,                 0.9603,                0.93007,                  0.964,                0.74899,                0.93747,                 0.4994,                 1.5432,               0.001486,               0.001486,               0.001486
                     89,                0.58016,                0.42618,                 1.1301,                0.96099,                0.93007,                0.96417,                0.74901,                0.93794,                0.50002,                 1.5447,               0.001387,               0.001387,               0.001387
                     90,                0.57149,                0.42108,                 1.1213,                0.96143,                0.93007,                0.96435,                0.74967,                0.93756,                    0.5,                 1.5451,               0.001288,               0.001288,               0.001288
                     91,                0.45079,                0.23694,                 1.0118,                  0.962,                0.93007,                0.96414,                0.75009,                0.93575,                0.49858,                 1.5441,               0.001189,               0.001189,               0.001189
                     92,                0.43701,                0.23137,                 1.0012,                0.96085,                0.93007,                0.96398,                0.75016,                0.93501,                0.49715,                 1.5445,                0.00109,                0.00109,                0.00109
                     93,                0.42487,                0.22642,                0.98919,                0.96201,                0.93007,                0.96423,                0.75049,                0.93439,                  0.496,                 1.5451,               0.000991,               0.000991,               0.000991
                     94,                0.41646,                0.22244,                0.98115,                0.96089,                0.93007,                0.96417,                0.75049,                0.93353,                0.49583,                 1.5455,               0.000892,               0.000892,               0.000892
                     95,                0.40671,                0.21832,                0.97588,                0.96118,                0.93007,                 0.9642,                0.75135,                0.93298,                0.49746,                 1.5459,               0.000793,               0.000793,               0.000793
                     96,                0.40036,                0.21588,                0.96684,                0.96029,                0.93007,                0.96411,                0.75164,                0.93303,                0.49797,                 1.5474,               0.000694,               0.000694,               0.000694
                     97,                  0.392,                0.21061,                0.96235,                0.96036,                0.93007,                 0.9642,                0.75313,                0.93251,                0.49804,                 1.5489,               0.000595,               0.000595,               0.000595
                     98,                0.38037,                0.20312,                0.95718,                0.96045,                0.93007,                0.96433,                0.75396,                 0.9326,                0.49784,                 1.5506,               0.000496,               0.000496,               0.000496
                     99,                 0.3747,                0.20066,                0.95227,                0.96052,                0.93007,                0.96456,                0.75469,                0.93225,                0.49725,                 1.5516,               0.000397,               0.000397,               0.000397
                    100,                0.37052,                0.20022,                0.94601,                0.96067,                0.93007,                0.96348,                0.75444,                0.93337,                0.49672,                 1.5536,               0.000298,               0.000298,               0.000298
